Company,Year,Dividend_Yield_%,Dividend_Payout_%,Price_Begin,Price_End,Capital_Gain_%,Total_Shareholder_Return_%,YEAR,IPC_%,Interest_Rate_%,EURUSD_Change_%,Notes
"ALTRI SGPS,2016,11,""56,82"",2.98108601570129,2.44044804573059,-18.1356045120194,-7.1356045120194,2016,""0,61"",0,0.904179,"
"ALTRI SGPS,2017,8,""57,69"",2.45055294036865,3.26593089103699,33.2732232483691,41.2732232483691,2017,""1,37"",0,0.886758,"
"ALTRI SGPS,2018,10,""41,10"",3.22108793258667,3.66319894790649,13.725518351956,23.725518351956,2018,""0,99"",0,0.847541,"
"ALTRI SGPS,2019,10,""90,00"",3.6821460723877,3.5874080657959,-2.57290190908596,7.42709809091404,2019,""0,34"",0,0.892882,"
"ALTRI SGPS,2020,2,""176,47"",3.61898803710938,3.25898408889771,-9.94764128867414,-7.94764128867414,2020,""-0,01"",0,0.876819,"
"ALTRI SGPS,2021,75,""70,00"",3.30319499969482,3.5431969165802,7.26575079302158,82.2657507930216,2021,""1,27"",0,0.845662,"
"ALTRI SGPS,2022,2,""32,88"",3.55582904815674,4.24680519104004,19.4322092970551,21.4322092970551,2022,""7,83"",""1,34"",0.951098,"
"ALTRI SGPS,2023,4.53,""80,65"",4.26801681518555,4.59999990463257,7.77839225623081,12.3083922562308,2023,""4,31"",""3,96"",0.924224,"
"ALTRI SGPS,2024,4.65,""49,02"",4.59999990463257,5.30000019073486,15.2173978394508,19.8673978394508,2024,""2,42"",""3,84"",0.924286,"
B.COM.PORTUGUES,2016,12,,0.622630000114441,0.184459000825882,-70.3742189113955,-58.3742189113955,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2017,0,,0.183942005038261,0.272000014781952,47.8727029888435,47.8727029888435,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2018,0,,0.272799998521805,0.229499995708466,-15.8724351348845,-15.8724351348845,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2019,2,,0.229399994015694,0.202800005674362,-11.59546165442,-9.59546165441998,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2020,1,,0.203400000929832,0.123199999332428,-39.429695787008,-38.429695787008,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2021,1,,0.124300003051758,0.140900000929832,13.3547847711335,14.3547847711335,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2022,3,,0.142000004649162,0.14640000462532,3.09859143105605,6.09859143105606,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2023,0,,0.148000001907349,0.274399995803833,85.4054001807471,85.4054001807471,,,,,Nao pagam div na serie 
B.COM.PORTUGUES,2024,5.09,,0.275900006294251,0.465000003576279,68.539323293944,73.629323293944,,,,,Nao pagam div na serie 
"CORTICEIRA AMORIM,2016,3,""58,02"",5.8600001335144,8.5,45.0511912343987,48.0511912343987,,,,,"
"CORTICEIRA AMORIM,2017,2,""33,67"",8.55000019073486,10.3000001907349,20.46783580071,22.46783580071,,,,,"
"CORTICEIRA AMORIM,2018,3,""49,17"",10.5,9,-14.2857142857143,-11.2857142857143,,,,,"
"CORTICEIRA AMORIM,2019,2,""46,40"",8.71000003814697,11.3000001907349,29.7359373277214,31.7359373277214,,,,,"
"CORTICEIRA AMORIM,2020,2,""32,8"",11.3000001907349,11.6000003814697,2.65486889974427,4.65486889974427,,,,,"
"CORTICEIRA AMORIM,2021,3,""55,8"",11.6000003814697,11.2799997329712,-2.75862618944148,0.241373810558523,,,,,"
"CORTICEIRA AMORIM,2022,4,""51,6"",11.3000001907349,8.72000026702881,-22.8318573465287,-18.8318573465287,,,,,"
"CORTICEIRA AMORIM,2023,3,""39,2"",8.81999969482422,9.14000034332275,3.628125391958,6.628125391958,,,,,"
"CORTICEIRA AMORIM,2024,2,""43,4"",9.25,7.96999979019165,-13.8378401060362,-11.8378401060362,,,,,"
CTT CORREIOS PORT,2016,14,,9.08152675628662,6.65118598937988,-26.7613676877002,-12.7613676877002,,,,,
CTT CORREIOS PORT,2017,13,,6.64396190643311,3.61919498443604,-45.5265542547482,-32.5265542547482,,,,,
CTT CORREIOS PORT,2018,3,,3.64293003082275,3.04024696350098,-16.5439100455537,-13.5439100455537,,,,,
CTT CORREIOS PORT,2019,0,,3.01341509819031,3.29205298423767,9.24658160154232,9.24658160154232,,,,,
CTT CORREIOS PORT,2020,2,,3.27966904640198,2.42517995834351,-26.0541254611012,-24.0541254611012,,,,,
CTT CORREIOS PORT,2021,4,,2.45614004135132,4.70072221755981,91.3865715479958,95.3865715479958,,,,,
CTT CORREIOS PORT,2022,8,,4.72652196884155,3.07999992370605,-34.8358064553554,-26.8358064553554,,,,,
CTT CORREIOS PORT,2023,3.4,,3.11500000953674,3.49000000953674,12.0385232376217,15.4385232376217,,,,,
CTT CORREIOS PORT,2024,2.5,,3.49000000953674,5.30000019073486,51.8624692335854,54.3624692335854,,,,,
EDP,2016,8,,3.21643590927124,2.82843089103699,-12.0631975633603,-4.06319756336027,,,,,
EDP,2017,8,,2.8245210647583,2.81963491439819,-0.172990402552566,7.82700959744743,,,,,
EDP,2018,6,,2.82647609710693,2.97991895675659,5.42876905298142,11.4287690529814,,,,,
EDP,2019,4,,2.95939493179321,3.77645397186279,27.6089896381113,31.6089896381113,,,,,
EDP,2020,5,,3.773521900177,5.1560001373291,36.6362849805444,41.6362849805444,,,,,
EDP,2021,5,,5.23400020599365,4.83199977874756,-7.68055810899181,-2.68055810899181,,,,,
EDP,2022,2,,4.84700012207031,4.6560001373291,-3.94058138912587,-1.94058138912587,,,,,
EDP,2023,4,,4.67500019073486,4.55499982833862,-2.56685256685257,1.43314743314743,,,,,
EDP,2024,6,,4.57499980926514,3.09899997711182,-32.2622927582243,-26.2622927582243,,,,,
EDP RENOVAVEIS,2016,2,,6.92915821075439,5.86350679397583,-15.3792334417278,-13.3792334417278,,,,,
EDP RENOVAVEIS,2017,2,,5.84893608093262,6.7679009437561,15.7116584983599,17.7116584983599,,,,,
EDP RENOVAVEIS,2018,1,,6.67367315292358,7.55281114578247,13.1732251896957,14.1732251896957,,,,,
EDP RENOVAVEIS,2019,1,,7.2662410736084,10.1999378204346,40.3743382184443,41.3743382184443,,,,,
EDP RENOVAVEIS,2020,1,,10.1805086135864,22.1484375,117.557278724186,118.557278724186,,,,,
EDP RENOVAVEIS,2021,1,,22.4398632049561,21.2741565704346,-5.19480276628436,-4.19480276628436,,,,,
EDP RENOVAVEIS,2022,3,,21.2547283172607,19.9918785095215,-5.94150058701861,-2.94150058701861,,,,,
EDP RENOVAVEIS,2023,1,,20.1278781890869,18.2355461120605,-9.40154774015061,-8.40154774015061,,,,,
EDP RENOVAVEIS,2024,1.5,,18.3093738555908,9.59500026702881,-47.5951480225035,-46.0951480225035,,,,,
GALP ENERGIA-NOM,2016,4,,11.0358266830444,14.5672922134399,32.0000089872858,36.0000089872858,,,,,
GALP ENERGIA-NOM,2017,4,,14.5621585845947,15.7324695587158,8.03665862668989,12.0366586266899,,,,,
GALP ENERGIA-NOM,2018,5,,15.7991991043091,14.161789894104,-10.3638747723515,-5.36387477235153,,,,,
GALP ENERGIA-NOM,2019,6,,14.1412582397461,15.2961702346802,8.16696771499463,14.1669677149946,,,,,
GALP ENERGIA-NOM,2020,10,,15.337233543396,8.98675727844238,-41.4056175579855,-31.4056175579855,,,,,
GALP ENERGIA-NOM,2021,1,,9.08530902862549,8.7465353012085,-3.72880797284498,-2.72880797284498,,,,,
GALP ENERGIA-NOM,2022,3,,8.7773323059082,12.9452819824219,47.4853808794289,50.4853808794289,,,,,
GALP ENERGIA-NOM,2023,4.89,,12.9658136367798,13.69469165802,5.62153707942127,10.5115370794213,,,,,
GALP ENERGIA-NOM,2024,3.3,,13.8178825378418,16.6550006866455,20.5322207728568,23.8322207728568,,,,,
IBERSOL, SGPS,2016,1,,6.10066604614258,8.46636867523193,38.7777762492864,39.7777762492864,,,,,
IBERSOL, SGPS,2017,1,,8.40536212921143,10.2948741912842,22.47984123737,23.47984123737,,,,,
IBERSOL, SGPS,2018,1,,10.3372402191162,8.03254318237305,-22.2950902551455,-21.2950902551455,,,,,
IBERSOL, SGPS,2019,0,,7.95120096206665,8.13422107696533,2.30179209118004,2.30179209118004,,,,,
IBERSOL, SGPS,2020,0,,8.15455722808838,5.49059915542603,-32.6683349953857,-32.6683349953857,,,,,
IBERSOL, SGPS,2021,2,,5.28724384307861,5.62517404556274,6.39142457797754,8.39142457797754,,,,,
IBERSOL, SGPS,2022,2,,5.71204900741577,5.99439382553101,4.94296911228659,6.94296911228659,,,,,
IBERSOL, SGPS,2023,10.5,,5.99439382553101,6.67999982833862,11.4374534400379,21.9374534400379,,,,,
IBERSOL, SGPS,2024,6.65,,6.67999982833862,7.5,12.2754519870297,18.9254519870297,,,,,
"J.MARTINS, SGPS,2016,4,""64,50"",11.9099998474121,14.7399997711182,23.7615445840747,27.7615445840747,,,,,"
"J.MARTINS, SGPS,2017,6,""47,40"",14.664999961853,16.1949996948242,10.4330019567069,16.4330019567069,,,,,"
"J.MARTINS, SGPS,2018,2,""88,48"",16.2649993896484,10.3400001525879,-36.4279093722647,-34.4279093722647,,,,,"
"J.MARTINS, SGPS,2019,3,""64,23"",10.2799997329712,14.664999961853,42.6556453578278,45.6556453578278,,,,,"
"J.MARTINS, SGPS,2020,2,""37,98"",14.6999998092651,13.8199996948242,-5.98639541400722,-3.98639541400722,,,,,"
"J.MARTINS, SGPS,2021,4,""54,38"",13.8050003051758,20.1000003814697,45.5994200444445,49.5994200444445,,,,,"
"J.MARTINS, SGPS,2022,13,""98,22"",20.3700008392334,20.1800003051758,-0.932746815069683,12.0672531849303,,,,,"
"J.MARTINS, SGPS,2023,2.38,""100,87"",20.2999992370605,23.0400009155273,13.4975457214034,15.8775457214034,,,,,"
"J.MARTINS, SGPS,2024,3.21,""28,58"",22.9400005340576,18.2199993133545,-20.575418966079,-17.365418966079,,,,,"
MOTA ENGIL,2016,7,,1.92499995231628,1.61000001430511,-16.363633548777,-9.36363354877704,,,,,
MOTA ENGIL,2017,13,,1.61199998855591,3.66300010681152,127.233258859572,140.233258859572,,,,,
MOTA ENGIL,2018,9,,3.65000009536743,1.61000001430511,-55.8904117194813,-46.8904117194813,,,,,
MOTA ENGIL,2019,3,,1.60599994659424,1.87000000476837,16.4383603333228,19.4383603333228,,,,,
